NAME	delta	alpha	gamma	ductal	acinar	beta	PSC	endothelial	mast
C11orf73	1	1	37.8326923366447	1	1	14.5393263886115	1	270.716644469171	1
C12orf4	1	1	1	27.7565024923592	1	70.1259308989372	1	308.75617307439	1
C12orf65	14.1775360560325	29.228482324637	30.1239085702716	27.7565024923592	1	395.174338894383	1	1	1
C12orf73	1	1	162.0956244005	1	1.77872219599391	1	1	1	1
C12orf75	142.018121951238	188.610742582664	1	1	1	1	1	1	1
C14orf119	30.8522636982101	1	1	1	1	1	283.119247526842	1	1
C14orf132	1	370.744043339575	1	41.3626172641749	1	1	688.504796632126	1	1
C14orf169	1	1	1	1	330.155286564567	1	13.6722168627836	1	1
C15orf48	393.708833782773	22.9165356892644	202.847148096728	1	1773.12452607875	35.5489849572955	1	1	1
C16orf62	1	1	244.190490102949	27.7565024923592	3.84638052871252	1	25.3928268706827	1	1045.56548207877
C16orf70	44.936103003562	1	1	1	1	467.159259490313	1	1	1
C16orf91	67.3994678589121	1	1	1	2.1217325972441	403.0504219469	1	1	1
C17orf62	1	1	1	1	1	1	78.7353593005756	503.102230400789	1
C17orf89	1	1	10.2617726557488	439.09126903563	2.04002551295843	28.8283668097774	1	136.54768056149	1
C18orf42	1	202.017404748052	25.5265088014397	1	1	1	1	1	1
C19orf43	5.69004314536108	1	122.81223456886	1	1.93518420721331	42.3344829767007	62.556863105714	374.765166174251	1
C19orf48	3.98971630068269	1	1	27.7565024923592	135.871776519703	1	1	1	1
C19orf52	74.5268364455796	1	1	1	1	1	141.77704757039	1	1
C19orf60	1	1	1	1	13.1188390421162	1	22.5966196061289	1	395.674959268116
C19orf66	1	1	1	1	29.7506655215627	45.3603991087449	395.674959268116	1	1
C1GALT1	13.8123399406578	1	1	36.8095495483691	123.660982085853	1	1	1	1
C1QBP	13.079658025263	325.600360751219	13.6722168627836	559.825029112346	246.596070772052	1	1	1	1
C1QTNF5.MFRP	1	1	1	424.242592122924	1	1	30.4249588100437	1	1
C1S	1	1	86.4479380786063	1	42.5773664027724	1	572.381857235285	836.7076436756	1
C1orf115	1	1	1	70.5104354015836	1.78748310164921	1	1	1	1
C1orf116	2.98859548155719	1	1	1	1.97624124011683	555.675478014611	1	1	1
C1orf131	146.98133851368	1	1	1	1	166.364171555966	1	1	1
C1orf198	130.211050731921	1	1	1	47.2162884366894	1	1	1	1
C1orf21	1	197.007005028894	194.391124241334	1	1	1	62.7890337819973	1	1
C1orf210	1	1	44.6654485495628	1	2.06668270487119	1	1	1	1
C1orf216	1	1	1	1	1	1	213.622607959923	880.612944962035	1
C1orf27	25.2018101086914	446.957101316569	1	81.6247355140697	1	23.7661056389817	23.5336202962478	1	1
C1orf35	1	1	1	1	12.3143920772118	28.0219018008638	128.491879303173	1	1
C1orf85	12.7549109423651	24.1691199625152	129.208833734217	157.892986832175	1	1	2.88516334895127	1	883.926914567331
C20orf27	1	1	1	1	5.88214078326974	1	140.824733818116	1	1
C2CD3	1	1	1	1	1	1	62.2328713686578	72.6489541865783	1
C2orf68	6.68521432155558	408.678387244218	13.3793061056723	1	28.25221961992	337.546233794366	1	1	1
C3	1	1	1	1	2096.30844959902	1	22.5966196061289	1	118.576290375744
C5orf15	291.961303761483	1	1	27.7565024923592	1	1	1	1	1
C5orf30	1	1	45.5602561312417	1	2.93876896010994	1	1	1	1
C6orf203	1	117.395125402059	1	1	1.97624124011683	37.0233358660027	1	1	1
C6orf211	5.21959094160591	1	517.585628919023	1	27.1649354117453	1	1	1	1
C6orf47	280.720715672556	133.253348382861	1	1	1	1	1	1	1
C6orf48	1	128.491879303173	45.1369146053964	36.8095495483691	2.09215931873355	1	1015.40171688962	1	1
C6orf89	36.8322271132352	1	299.88689624072	1	9.78485483679192	1	45.1369146053964	1	1
C7orf25	1	1	117.476602169227	1	1	1	340.726035135986	1	1
C7orf43	32.0753566219517	1	1	1	1	1	1	1	128.856609193765
C7orf50	80.0972810318957	1	45.1369146053964	1	1	223.373813698425	6.57389745601257	1	519.024686973503
C7orf73	408.092114757844	1	275.323443310499	1	1	36.7868859460568	1	1	1
C8orf4	1	1	1	27.7565024923592	1	1	1	443.078617559835	1
C9orf16	1	1	1	1	12.3143920772118	44.5670751640499	1	365.769624481476	1
C9orf72	38.0368731873501	1	1	1	67.6233577713485	280.863080313413	1	1	1
C9orf89	1	1	1	123.660982085853	1	1	3.84638052871252	1	1
CA12	1	1	1	623.830303756932	653.401618706843	1	1	1	1
CA2	1	1	36.756077620743	1438.32638357335	1	1	1	609.946231563191	1
CAB39	1	1	1	1	146.468544807102	1	171.175362101286	1	1
CABIN1	1	1	1	41.3626172641749	1	1	324.345259158562	1	1
CACNA1H	1.6696433958302	1	1	1	1	1	254.509042541783	1	1
CACUL1	2.82073783058041	977.41789678852	1	2309.96695877654	772.57323486223	1327.06332079111	1	1	1
CACYBP	31.824171082701	38.3687610505675	45.1369146053964	1	1.6696433958302	548.284341467594	1	1	1
CADM1	700.021738873629	1	397.580388162428	1	1	657.349947341707	1	1	1
CALCOCO1	183.912534398905	411.443400368759	1	1	158.159918530452	1	513.038375115578	1	1
CALCOCO2	82.6616591799888	1	392.800505025455	2578.86104912264	2.06668270487119	1	13.6722168627836	1	1
CALD1	1	1	1	1043.07979305118	1	1	2381.02030870019	1	1
CALM3	425.595075515867	84.7917966193122	44.6654485495628	1	2.14501511403773	9.80490011639021	15.0325456822097	1	481.079207823901
CALU	1	237.694542114985	1	27.7565024923592	801.094567362069	12.2073196473068	44.6491924679706	1	1
CAMK2B	335.830901952488	5.40026815236344	1	27.7565024923592	1	1	1	1	1
CAMK2D	1	1	539.047090659558	1	27.1649354117453	1	1	1	1
CAMLG	2.80662038277471	1	122.81223456886	41.3626172641749	1	1	1	1	1
CAMTA2	1	1	37.8326923366447	1	1	1	301.804198345891	1	1
CAND1	2.74520976802821	29.7174184135053	41.1860531244772	1	24.0751282807603	569.70403694889	45.5602561312417	1	1
CAPG	1	1	1	1058.7837737306	1	45.1369146053964	1	1	1649.98423112059
CAPN2	1	1	1	200.252134490253	1	1	30.4249588100437	1	1
CAPN5	1	1	1	262.713296822847	2.83460753447487	1	1	1	1
CAPNS1	1	1	1	44.8206494897175	1.77872219599391	1	145.530770255827	1	1
CAPZA2	844.468317085489	168.109779549909	6.68521432155558	27.7565024923592	179.092063408507	1	82.0799593138302	1	1
CAPZB	47.2352494805324	1	35.6210900137186	1	2.74213766962519	1	15.3197606236264	291.961303761483	779.217054440293
CARKD	6.42199946682282	1	158.223051783602	1	216.145737247323	1	27.9910438424922	1	1
CARS	35.7510471799463	284.617182336099	1	1	70.3122871728079	24.4509852952561	1	1	1
CASC3	37.7558055172532	652.824165577426	142.259606249334	1	1	1	2.82073783058041	170.586646244555	1
CASP2	1	22.9165356892644	1	1	1	1	531.076874395978	1	1
CAST	15.4190176133942	1	376.551297119791	141.492346586633	1	1	568.982313792397	1	1131.4080391676
CAT	2.10449169536043	254.509042541783	269.793695214157	1813.73382464708	351.640026882216	1	1	1	1
CAV2	1	1	1	781.351001902085	29.4994442609647	1	1	1	1
CBFA2T2	10.6668303017879	1	1	1	16.2293827209802	1	192.834832956593	1	1
CBFB	446.097202763878	1	1	1	1	1	443.078617559835	1	1
CBLL1	1	1	6.0719303069563	1	1	25.4533306504192	437.433888064505	1	1
CBR1	1	1	32.0753566219517	1	10.6924027233273	40.7611548951674	171.175362101286	1	1
CBR3.AS1	1	1	22.5966196061289	1	1	1	1	1	369.163049351468
CBR4	24.5659039198256	1	299.88689624072	1	32.6632530436496	1	1	1	1
CBX3	23.3559052324408	6.87811326886608	28.0077035095025	669.695052838142	2.75625544539085	1	1	1	395.674959268116
CBX5	217.716714588256	5.40026815236344	1	1	37.9519492655037	14.1145447017043	78.7353593005756	1	1
CBX6	1.29412880243573	1	1	41.3626172641749	1	1	378.667591211519	1	1
CC2D2A	1.77872219599391	5.21959094160591	1	1	1	1	1	1	280.863080313413
CCAR1	1.80894672454495	1	12.7080728031323	235.645963858367	1	65.8752198613896	27.3751856599277	1	1
CCAR2	1.95145786500101	1	1	1	35.4078428235693	161.68401403491	1	1	1
CCDC125	1	1	1	1	2.82073783058041	62.3422499403468	1	1	1
CCDC126	1	171.175362101286	1	1	26.4407367503284	1	1	183.423194133274	1
CCDC127	1.30957868145004	1	62.7290253619473	1	1	1	1	1	1
CCDC130	1	168.109779549909	1	1	271.747681620511	1	564.089455450915	1	1
CCDC167	1	13.6506461229437	1	829.497699712518	6.36816306861027	1	1	356.457548494469	1
CCDC174	1	333.978983665976	1	1	5.88214078326974	44.5670751640499	62.2328713686578	1	1
CCDC25	5.69004314536108	308.177740218455	26.3528392915526	41.3626172641749	13.3793061056723	1	1	1	1
CCDC28A	1	29.4661429608147	481.479712397484	1	30.8522636982101	416.153041814462	1	1	1
CCDC28B	632.985400381816	1	14.7434572565493	1	1	1	1	1	1
CCDC47	244.190490102949	1	1	1	38.2993648076339	269.793695214157	1	1	1
CCDC50	1.96075891712899	1	1	41.3626172641749	1	22.5966196061289	526.635907944977	1	1
CCDC53	24.8675979694282	1	398.980720036805	1	184.247611531205	308.177740218455	1	1	1
CCDC58	1	5.69004314536108	16.0892455777331	62.1722431911048	2.06668270487119	1	1	83.6839125465067	280.863080313413
CCDC59	1	1	1	1	13.6722168627836	170.246414346537	1	1	1
CCDC66	1	1	1	1	1	1	27.6232051926485	1	146.037743243871
CCDC84	2.02621242813493	1	1	364.840165868133	1	1	26.4107727931744	1	1
CCDC85B	1	1	1	1	1	1	29.5507063907856	233.75659656628	1
CCDC88A	1	10.7371474681442	486.99784002565	1	1	1	1	1	1
CCDC93	1	36.0224445533026	1	378.667591211519	1	1	9.78485483679192	1	1
CCND1	2.05350967128047	1	1	401.884064508116	1	1	1	1	1
CCND2	13.4241547771542	1	122.81223456886	1	243.671973482578	1	746.599483633335	1	172.605834667826
CCND3	1	259.727091744822	1	1	1	1	16.2898425187868	1	1
CCNG2	23.3559052324408	1	1	1	240.20759241479	1	1	1	1
CCNH	1.91144360829687	1	47.1973350041364	1	1	1	1	1	1
CCNT1	1	1	47.6653620253396	1	1	1	324.345259158562	1	1
CCNY	1	1	1	1	1	1	25.6125070052356	623.376080297321	1
CCRN4L	2.07956092476531	31.496893346583	7.08342262315415	1	1	1	1	155.613970637846	1
CCS	26.012635173235	38.0368731873501	1	981.255592357297	1	44.5670751640499	1	1	1
CCT2	44.2755636804153	1	332.366117470633	41.3626172641749	7.31339372263386	1	1	616.222355575779	1
CCT5	41.8764750258732	1	86.4479380786063	1	262.933510143064	1	25.0634392489032	1	1
CCT6A	1	482.733225616978	1	44.8206494897175	513.038375115578	1	1	1	1
CCT8	25.6125070052356	7.08342262315415	36.3332873106394	1	4.09386678904913	294.143094920361	227.358176007564	740.362873345615	1
CD200	1	136.509491996496	1196.74740678145	1	1	331.186227544169	1	744.013351337567	1
CD22	27.1164552992304	7.1760961684829	1	1	1	1	1	1	175.970150576765
CD24	44.936103003562	1	1	568.982313792397	1531.46929829349	1	1	1	118.576290375744
CD276	42.6451165526525	192.361961234603	1	1	1	41.5627654763966	399.507038545576	1	1
CD2BP2	1	28.8809289914735	29.1951482334194	1	350.002282257365	1	123.660982085853	1	1
CD320	644.425268875146	45.5602561312417	1	1	12.8440892905643	1	1	8975.45363555524	1
CD36	1	1	269.793695214157	1	1	1	1	804.53040549382	1
CD44	1	117.395125402059	1	623.830303756932	908.75773187007	1	2.74213766962519	1	1
CD74	247.079802922031	1	1	338.323828747335	29.9858235187059	1	1	1	1
CD81	348.449121361534	6.68521432155558	1	325.269389758432	5.35801054179812	1	1143.60620244404	78.7353593005756	1
CD82	1	1	30.1239085702716	70.5104354015836	42.3344829767007	1	1	1	1369.90196788456
CD9	140.903141470925	1	244.190490102949	27.7565024923592	36.4925935209242	1	1	1	2381.02030870019
CD99L2	1	1004.60131600554	1	1	1	1	26.4107727931744	1	1
CDC123	40.9160323040027	1	269.793695214157	1	1	45.1369146053964	1	1	1
CDC16	1	1	129.208833734217	1	1.69671814827155	1	1	1	1
CDC25B	1.92839501179648	1	37.4518299889154	1	1	11.8563221762774	335.830901952488	1	1
CDC37	31.5878099835789	1	1	586.600063821469	42.3344829767007	1	1	588.642807131131	1
CDC37L1	1	1	392.800505025455	734.995113259071	12.3143920772118	45.5602561312417	1	1	1
CDC42BPB	1	1	1	345.140623335956	1	1	25.3928268706827	1	1
CDC42SE1	1	1	44.2033345464001	1	1	533.524043604104	294.143094920361	1	1
CDC5L	1.99129761067568	1	70.4047697693823	1	15.9808288955886	260.604156524068	1	154.849225174533	1277.21922566669
CDCP1	1	1	40.8138899488164	81.6247355140697	1.6696433958302	446.722323901072	1	1	1
CDH1	1.92839501179648	65.8752198613896	636.807841793959	255.786232742297	411.687394287606	1	1	1	1
CDIP1	32.3786523419705	361.851792597001	28.0077035095025	1	1	1	1	1	1
CDK10	1	1	31.6881494995057	345.140623335956	1	1	1	1	1
CDK20	85.6179767995873	1	1	1	1	255.7179718483	40.3235093574183	1	1
CDK2AP1	2.14501511403773	1	1	1	1	40.9160323040027	481.808329014896	1	1
CDK2AP2	11.8079914014723	6.31814439403807	1	1	309.44623210013	40.4428904447207	1	1	1
CDK4	326.305145215713	6.0719303069563	47.1973350041364	1	129.252779699364	1	692.579171026851	1	1
CDK5RAP1	329.429470276325	1	1	1	44.8206494897175	1	1	1	1
CDK5RAP2	1	1	1	262.713296822847	1	12.2073196473068	1	1	1
CDKN1A	12.1900789566587	1	1	1	15.2306879662062	586.283748521484	3.97263006583609	1	1
CDKN2B	1	3.84638052871252	27.6652703516157	522.166737672825	1	1	1	1	1
CDO1	142.018121951238	442.887436925192	1	1	1	1	1	1	1
CDPF1	1	62.7890337819973	72.6489541865783	1	1.82950935132403	1	1	1	128.856609193765
CDR2	1	576.472723349764	1	27.7565024923592	1	1	1	1	1
CDR2L	1	1	1	1	1	1	32.0985085504067	559.276239649042	1
CDV3	2.10449169536043	1	37.069290925921	1	2.1217325972441	526.635907944977	325.779637032569	1	1
CEACAM1	1	1	168.109779549909	1	1	149.828011801697	1	1	1
CEBPG	1.77872219599391	14.341189775675	368.239598001438	1	1	513.635274255214	1	1	1
CEBPZ	85.6179767995873	1	72.6489541865783	1	1.95145786500101	1	1	1	1
CEBPZOS	222.702892058575	1	13.6722168627836	1	1	1	26.4107727931744	1	1
CECR1	503.609061351807	1	913.206479637095	213.294011653954	1	1	1	1	1
CELA3A	1	1	1	27.7565024923592	2871.20903061136	1	1	1	1
CELF2	1	1	1	401.884064508116	1	14.1145447017043	1	1	1845.24014514375
CENPT	1	1	1	503.934229200294	13.1188390421162	1	1	1	1
CEP112	80.0972810318957	1	1	1	1	45.1369146053964	374.402231200429	1	1
CEP170	1	16.0424282463702	1	1	1	1	1	116.368830038289	1
CEP57	1	1	168.109779549909	1	1	674.064112097749	1	1	1
CEP63	1	128.491879303173	345.205491840091	27.7565024923592	1	1	1	1	1
CEP95	6.42199946682282	14.0950267062446	1	577.28549680836	1	1	1	1	1
CERCAM	1	128.491879303173	1	1	1	1	614.663213853498	1	1
CERK	209.841145604662	1	1	62.1722431911048	27.1649354117453	1	117.96654838409	1	1
CERS2	70.5104354015836	476.270471697858	1	1	592.306740438295	186.592714766636	47.1973350041364	1	1
CERS4	11.8079914014723	1	1	378.667591211519	1	1	1	1	1
CERS6	1.80894672454495	1	82.7216527704153	27.7565024923592	2.75625544539085	1	1	1	1
CES2	72.6489541865783	1	1	1	23.7661056389817	1	1	1	1
CETN2	1	42.3800855077632	11.0989420150932	1	1	1	1	1	432.216172448794
CFB	1	1	1	255.786232742297	4127.14545449088	1	1	1	136.135043598677
CFDP1	237.299827647335	41.1860531244772	1	1	26.2256098778256	38.2993648076339	1	1	1
CFI	2.88516334895127	1	162.0956244005	1	1.95145786500101	1	1	1	1
CFL2	6.42199946682282	249.955666664698	1	1	1	46.9231782525714	1	1	1
CFLAR	15.4190176133942	1	1	27.7565024923592	121.783324436376	128.535110777059	1	508.351303119493	1
CGGBP1	80.0972810318957	1	6.33131190603896	1	36.2925931962503	1	360.392028535947	1	1
CGRRF1	1	389.064608540161	1	1	1	31.3784943659735	1	469.525242754482	1
CHCHD1	1	26.4407367503284	153.877194228069	1	22.9654157332304	28.9845024255216	1	513.038375115578	1
CHCHD10	1	1	1	1	1.74652821587246	1	140.824733818116	1	1
CHCHD4	13.4241547771542	1	1	1	1	1	188.610742582664	1	1
CHCHD7	179.620623452185	23.5336202962478	1	1	1	1	1	1	1
CHD2	7.08342262315415	120.156227870871	1	688.504796632126	41.7621119869275	1	395.674959268116	1	1
CHD3	1	1	1	170.971852939914	11.0989420150932	1	3.0022539234545	1	1
CHD4	13.4241547771542	23.1764139496499	7.44705554438836	70.5104354015836	1.98259487912124	1	509.127907959277	1	1
CHD8	32.3786523419705	461.235902217583	1	27.7565024923592	1	1	1	1	1
CHD9	1	1	1	27.7565024923592	1	1	1	70.4647992903546	596.355145116351
CHFR	1	171.175362101286	142.259606249334	1	1	1	45.1369146053964	1	1
CHGA	567.496742867632	1747.6308287604	1	1	1	26.0405440761907	1	1	118.576290375744
CHGB	7421.06215990852	28285.0444056612	16333.4227359945	70.5104354015836	1.87579298234742	533.524043604104	6.0719303069563	70.4647992903546	212.164294157767
CHIC2	1	1	1	1	1	1	32.6632530436496	280.530122550285	1
CHID1	1.99129761067568	1	455.359811032645	1	14.1145447017043	1	35.4321375341952	153.877194228069	415.919751259403
CHKB	1	6.0719303069563	1	213.294011653954	1	1	3.0022539234545	1	1
CHMP1A	1	24.1691199625152	1	338.323828747335	1	343.754449766743	1	1	907.104354092978
CHMP1B	37.1862146761693	1	1	1	311.559847691929	357.176504093841	3.84638052871252	503.102230400789	1
CHMP2A	31.0810053147721	45.1563351722128	225.852438445892	1	616.853969413308	37.8326923366447	1	764.193250897832	1
CHMP2B	10.6668303017879	816.508811048509	47.1973350041364	374.032576600822	2.74213766962519	29.4661429608147	84.253685708593	1	1
CHMP3	1.30957868145004	6.0719303069563	1	1	1	1	1	1	186.396119759861
CHMP4A	2.14501511403773	1	1	1	15.4286870878793	32.2131505562984	1	420.578020863829	506.224549233881
CHMP5	1	218.452318134953	1	1	1	289.192541596025	23.5336202962478	1	1
CHN2	1	1	292.656399754036	1	11.8079914014723	1	1	1	1
CHORDC1	31.824171082701	1	31.2803342477458	1	1	196.113738716261	1	1	1
CHPF	6.87811326886608	1101.76584530797	1	1	32.3786523419705	32.3786523419705	37.8326923366447	1	1
CHST10	1	1	6.68521432155558	1	1	1	6.88942500095832	81.4443784449922	1
CHTOP	1	554.229613681294	16.3742588306442	1	1	1	1	1	1
CIAO1	1.74652821587246	3.84638052871252	1	1	121.783324436376	24.1926269717024	1	1	1
CIAPIN1	22.9654157332304	42.6451165526525	1	1	118.576290375744	1	1	1	1
CIB1	30.1875515225993	366.683659448677	1	1	12.7080728031323	1	31.0326720716642	1	1
CIZ1	1	1	24.1456357941498	1	1.82950935132403	289.192541596025	1	1	1
CKB	70.5104354015836	1	1	1	1	1	36.5639572714536	1	1
CKS2	1	1	12.2840867359573	547.688056402077	1	1	1	1	1
CLASP2	24.1926269717024	28.0219018008638	11.0989420150932	1	1	1	356.75375663622	1	232.615643507709
CLCN3	2.05350967128047	37.4980973150142	517.585628919023	1	5.35801054179812	1	70.2300730035794	1	1
CLDN11	1	1	1	1	1	1	2.82073783058041	62.6866997335106	1
CLDN4	1	1	1	44.8206494897175	996.532874889621	1	1	1	118.576290375744
CLDN7	1	325.600360751219	13.3793061056723	213.294011653954	35.4078428235693	27.7565024923592	1	1	1
CLDND1	395.674959268116	22.9165356892644	424.242592122924	1	1	1	1	1	1
CLIC2	1	1	1	1	1	1	6.69864306416378	1546.84720227574	1
CLIC4	1	1	1	1	1	1	23.0184134905427	1140.30735872024	1
CLINT1	67.8368345406018	1	1	70.5104354015836	415.323002526078	524.209823310525	1	1	1
CLIP1	1	1	23.5928939533336	1	261.750695788969	346.623073397623	29.228482324637	1	1
CLIP4	29.916322109834	5.21959094160591	491.931411222114	1	1	1	3.0022539234545	1	1
CLK1	272.627746246554	44.2033345464001	1	81.6247355140697	2.14501511403773	569.70403694889	1	1	712.87322641761
CLK3	5.21959094160591	1	1	401.884064508116	2.00595458073476	120.938083107152	35.6796327846774	1	1
CLMN	1	256.322945462552	1	1	2.10449169536043	1	1	1	1
CLN5	294.462283699937	1	1	1	29.9858235187059	35.8619419309138	1	1	1
CLNS1A	38.3687610505675	1	1	1	37.4518299889154	365.927716364086	1	1	546.480543031183
CLOCK	1	1	1	1	1	1	3.84638052871252	1	295.584215623312
CLPTM1	1	41.9473216256062	14.0950267062446	1	1	1	1	359.100665121021	1
CLPTM1L	5.40026815236344	287.707697516894	1	1	1	27.5375515060741	24.042674718475	1	1
CLPX	1	1	353.548791698879	1	1	1	1	246.068681501128	1
CMAS	547.688056402077	1	630.444176798422	27.7565024923592	1.93518420721331	23.7661056389817	1	1	1
CMC1	2.93876896010994	35.3067077945016	325.269389758432	1	1	1	1	1	1
CMTM3	1	1	1	1	1	1	44.5474522989666	1	487.896903172898
CMTM6	11.8079914014723	259.727091744822	30.8522636982101	1	16.4517082445072	1	1	1	1
CMTM8	63.1416970212685	1	1	1	15.4286870878793	1	1	1	1
CMTR1	1.89392532697337	5.40026815236344	337.546233794366	1	1	1	1	1	1
CNEP1R1	1	27.5375515060741	1	1	1	1	1	62.6866997335106	284.617182336099
CNIH4	1	554.229613681294	45.5602561312417	1	2.82073783058041	1	1	1	1
CNN3	329.429470276325	1	1	763.496957987702	579.84667808477	1	863.37742533476	1200.18460573528	1
CNOT1	1	1	25.0634392489032	225.375316512243	1	1	1	1	1
CNOT10	1	7.1760961684829	1	1	1	1	559.550567101284	1	1
CNOT3	1	1	1	225.375316512243	1	1	1	70.4647992903546	1
CNPY3	2.02621242813493	378.757176324943	1	1	29.7506655215627	1	30.5881646093384	767.684411975746	779.217054440293
COA1	1	1	1	1	13.1188390421162	1	1	1	161.367674613117
COASY	62.5266487566175	1	1	1	551.358914269672	1	1	1	1
COBLL1	3.90197267825466	266.263473711611	1	1	1	1	1	1	1
COG1	1	1	322.610966102794	1	1.74652821587246	1	1	1	1
COG2	1	1	1	351.005703127658	40.4428904447207	1	1	1	1
COG3	1	224.915037828558	1	1	36.4925935209242	62.7890337819973	1	1	1
COG5	1	1	1	62.1722431911048	1	1	237.497102880431	1	1
COG6	1	297.043371894438	1	1	1.91144360829687	1	1	1	1
COIL	1.69671814827155	1	1	1	1.92839501179648	41.830524388837	389.064608540161	1	1
COL15A1	1	1	1	27.7565024923592	1	1	1369.90196788456	1	1
COL18A1	1	1	1	563.66881320399	1	1	1290.9936303372	1	154.849225174533
COL1A1	1	1	1	36.8095495483691	1	1	28285.0444056612	1	1
COL3A1	1	1	1	27.7565024923592	1	1	6255.63578699498	1	1
COL4A1	1	1	1	1	1	1	3838.75703878462	540.108150615659	1
COL4A2	1	1	1	1	1	1	1137.01803083317	653.800742394927	1
COL5A1	24.1926269717024	1	1	1	1	1	897.344501193231	1	1
COLGALT1	1.98259487912124	3.84638052871252	1	1	246.596070772052	1	973.794448252474	1	1
COMMD10	476.5464656164	1	1	1	1	79.8872805690276	1	1	1
COMMD7	142.018121951238	30.3671671172428	45.1369146053964	1	12.3143920772118	1	2.82073783058041	1	648.357891444857
COMMD8	283.469527025526	1	1	1	1	140.863932189114	1	1	1
COMMD9	425.595075515867	1	1	1	24.8675979694282	1	1	317.279758436289	1
